statusId | label
3|jump
4|jump
5|jump
statusId|sensorName|value|timestamp
3|Gravity Sensor|[2.917253,-9.56969,-0.18742573]|1395667133070
3|Linear Acceleration Sensor|[0.14732528,0.008205414,-0.0032591373]|1395667133070
3|K3DH Acceleration Sensor|[3.091819,-9.547864,-0.16344418]|1395667133081
3|Gravity Sensor|[2.917296,-9.570154,-0.18786334]|1395667133080
3|Linear Acceleration Sensor|[0.17452312,0.02229023,0.024419159]|1395667133080
3|K3DH Acceleration Sensor|[3.091819,-9.534244,-0.16344418]|1395667133090
3|Gravity Sensor|[2.9177248,-9.570542,-0.18846007]|1395667133090
3|Linear Acceleration Sensor|[0.1740942,0.03629875,0.02501589]|1395667133091
3|K3DH Acceleration Sensor|[3.13268,-9.534244,-0.095342435]|1395667133101
3|Gravity Sensor|[2.9185486,-9.570856,-0.18919931]|1395667133100
3|Linear Acceleration Sensor|[0.21413136,0.03661251,0.09385688]|1395667133100
3|K3DH Acceleration Sensor|[3.0781987,-9.507003,-0.05448139]|1395667133111
3|Gravity Sensor|[2.9197528,-9.571095,-0.19005014]|1395667133111
3|Linear Acceleration Sensor|[0.15844584,0.064092636,0.13556875]|1395667133111
3|K3DH Acceleration Sensor|[3.0237172,-9.479762,-0.095342435]|1395667133121
3|Gravity Sensor|[2.9213321,-9.571261,-0.19098008]|1395667133120
3|Linear Acceleration Sensor|[0.102385044,0.09149933,0.09563764]|1395667133121
3|K3DH Acceleration Sensor|[2.982856,-9.479762,-0.05448139]|1395667133131
3|Gravity Sensor|[2.9232767,-9.571351,-0.19195142]|1395667133131
3|Linear Acceleration Sensor|[0.059579372,0.091588974,0.13747004]|1395667133131
3|K3DH Acceleration Sensor|[2.9419951,-9.479762,-0.06810174]|1395667133142
3|Gravity Sensor|[2.925571,-9.571356,-0.19292362]|1395667133141
3|Linear Acceleration Sensor|[0.01642418,0.09159374,0.12482188]|1395667133141
3|K3DH Acceleration Sensor|[2.9419951,-9.479762,-0.14982383]|1395667133151
3|Gravity Sensor|[2.9281964,-9.571264,-0.19385545]|1395667133151
3|Linear Acceleration Sensor|[0.013798714,0.09150219,0.04403162]|1395667133152
3|K3DH Acceleration Sensor|[2.9283748,-9.534244,-0.14982383]|1395667133162
3|Gravity Sensor|[2.9311202,-9.571072,-0.19470695]|1395667133161
3|Linear Acceleration Sensor|[-0.00274539,0.03682804,0.044883117]|1395667133162
3|K3DH Acceleration Sensor|[2.9147544,-9.561484,-0.16344418]|1395667133172
3|Gravity Sensor|[2.9343047,-9.570767,-0.1954433]|1395667133172
3|Linear Acceleration Sensor|[-0.019550323,0.009283066,0.031999126]|1395667133172
3|K3DH Acceleration Sensor|[2.9419951,-9.575105,-0.16344418]|1395667133182
3|Gravity Sensor|[2.9377096,-9.570341,-0.19603573]|1395667133182
3|Linear Acceleration Sensor|[0.004285574,-0.004763603,0.03259155]|1395667133182
3|K3DH Acceleration Sensor|[2.969236,-9.588725,-0.17706452]|1395667133192
3|Gravity Sensor|[2.9412863,-9.569796,-0.19646333]|1395667133192
3|Linear Acceleration Sensor|[0.027949572,-0.018929482,0.019398808]|1395667133192
3|K3DH Acceleration Sensor|[2.9556155,-9.588725,-0.14982383]|1395667133202
3|Gravity Sensor|[2.9449806,-9.569135,-0.1967138]|1395667133202
3|Linear Acceleration Sensor|[0.010634899,-0.019590378,0.046889976]|1395667133202
3|K3DH Acceleration Sensor|[2.9283748,-9.588725,-0.19068487]|1395667133213
3|Gravity Sensor|[2.9487472,-9.568367,-0.19677763]|1395667133212
3|Linear Acceleration Sensor|[-0.02037239,-0.020358086,0.006092757]|1395667133212
3|K3DH Acceleration Sensor|[2.8602731,-9.602345,-0.21792556]|1395667133222
3|Gravity Sensor|[2.9525375,-9.567507,-0.19665352]|1395667133222
3|Linear Acceleration Sensor|[-0.092264414,-0.034838676,-0.021272048]|1395667133223
3|K3DH Acceleration Sensor|[2.8330324,-9.602345,-0.27240697]|1395667133233
3|Gravity Sensor|[2.956304,-9.56657,-0.19634514]|1395667133232
3|Linear Acceleration Sensor|[-0.1232717,-0.035775185,-0.07606183]|1395667133232
3|K3DH Acceleration Sensor|[2.9556155,-9.929234,0.51757324]|1395667133242
3|Gravity Sensor|[2.96,-9.565579,-0.19585872]|1395667133243
3|Linear Acceleration Sensor|[-0.0043845177,-0.36365414,0.71343195]|1395667133243
3|K3DH Acceleration Sensor|[2.5742457,-9.847511,-0.54481393]|1395667133253
3|Gravity Sensor|[2.9635735,-9.564562,-0.19519967]|1395667133252
3|Linear Acceleration Sensor|[-0.38932776,-0.28294945,-0.34961426]|1395667133253
3|K3DH Acceleration Sensor|[2.669588,-10.106298,0.12258313]|1395667133263
3|Gravity Sensor|[2.9669693,-9.563562,-0.19436869]|1395667133263
3|Linear Acceleration Sensor|[-0.29738116,-0.54273605,0.3169518]|1395667133263
3|K3DH Acceleration Sensor|[2.7921712,-9.79303,-0.21792556]|1395667133273
3|Gravity Sensor|[2.970128,-9.562641,-0.19334826]|1395667133274
3|Linear Acceleration Sensor|[-0.17795682,-0.23038864,-0.024577305]|1395667133273
3|K3DH Acceleration Sensor|[2.6968288,-9.752169,-0.38136974]|1395667133283
3|Gravity Sensor|[2.972987,-9.56187,-0.19215164]|1395667133283
3|Linear Acceleration Sensor|[-0.2761581,-0.19029903,-0.1892181]|1395667133283
3|K3DH Acceleration Sensor|[2.669588,-9.915613,-0.7082581]|1395667133294
3|Gravity Sensor|[2.9754791,-9.561324,-0.19078538]|1395667133294
3|Linear Acceleration Sensor|[-0.30589104,-0.35428905,-0.51747274]|1395667133293
3|K3DH Acceleration Sensor|[2.5606253,-9.520623,-0.61291564]|1395667133303
3|Gravity Sensor|[2.977539,-9.561074,-0.18927975]|1395667133303
3|Linear Acceleration Sensor|[-0.41691375,0.04045105,-0.4236359]|1395667133304
3|K3DH Acceleration Sensor|[2.6014864,-9.615966,-0.54481393]|1395667133314
3|Gravity Sensor|[2.9791126,-9.561173,-0.18769844]|1395667133314
3|Linear Acceleration Sensor|[-0.37762618,-0.054792404,-0.3571155]|1395667133313
3|K3DH Acceleration Sensor|[2.7240696,-9.738548,-0.24516626]|1395667133323
3|Gravity Sensor|[2.9801288,-9.561671,-0.18611652]|1395667133323
3|Linear Acceleration Sensor|[-0.25605917,-0.17687702,-0.05904974]|1395667133324
3|K3DH Acceleration Sensor|[2.8330324,-9.575105,-0.14982383]|1395667133334
3|Gravity Sensor|[2.980532,-9.562588,-0.18461873]|1395667133334
3|Linear Acceleration Sensor|[-0.14749956,-0.012516975,0.034794897]|1395667133334
3|K3DH Acceleration Sensor|[2.8602731,-9.615966,-0.10896278]|1395667133344
3|Gravity Sensor|[2.9802716,-9.563936,-0.18327963]|1395667133344
3|Linear Acceleration Sensor|[-0.119998455,-0.05202961,0.07431685]|1395667133344
3|K3DH Acceleration Sensor|[2.73769,-9.507003,-0.43585113]|1395667133354
3|Gravity Sensor|[2.979326,-9.565712,-0.18215501]|1395667133354
3|Linear Acceleration Sensor|[-0.24163604,0.058709145,-0.2536961]|1395667133355
3|K3DH Acceleration Sensor|[2.5606253,-9.561484,-0.7082581]|1395667133365
3|Gravity Sensor|[2.9776754,-9.567899,-0.18129027]|1395667133364
3|Linear Acceleration Sensor|[-0.41705012,0.0064144135,-0.5269678]|1395667133364
3|K3DH Acceleration Sensor|[2.8057916,-9.738548,0.040861044]|1395667133374
3|Gravity Sensor|[2.975349,-9.570445,-0.18071792]|1395667133374
3|Linear Acceleration Sensor|[-0.16955733,-0.16810322,0.22157896]|1395667133375
3|K3DH Acceleration Sensor|[2.8602731,-9.697687,0.23154591]|1395667133385
3|Gravity Sensor|[2.9722981,-9.573345,-0.18049179]|1395667133385
3|Linear Acceleration Sensor|[-0.11202502,-0.124341965,0.4120377]|1395667133385
3|K3DH Acceleration Sensor|[2.8330324,-9.41166,0.14982383]|1395667133395
3|Gravity Sensor|[2.96858,-9.576536,-0.18061042]|1395667133394
3|Linear Acceleration Sensor|[-0.13554764,0.16487598,0.33043426]|1395667133395
3|K3DH Acceleration Sensor|[2.8330324,-9.370799,-0.095342435]|1395667133405
3|Gravity Sensor|[2.9641972,-9.579989,-0.18106364]|1395667133405
3|Linear Acceleration Sensor|[-0.13116479,0.20919037,0.0857212]|1395667133405
3|K3DH Acceleration Sensor|[2.7785509,-9.602345,-0.10896278]|1395667133415
3|Gravity Sensor|[2.959213,-9.58364,-0.18179712]|1395667133416
3|Linear Acceleration Sensor|[-0.18066216,-0.018705368,0.072834335]|1395667133415
3|K3DH Acceleration Sensor|[2.7785509,-9.479762,-0.19068487]|1395667133425
3|Gravity Sensor|[2.953691,-9.587417,-0.18274921]|1395667133425
3|Linear Acceleration Sensor|[-0.17514014,0.10765457,-0.007935658]|1395667133425
3|K3DH Acceleration Sensor|[2.6968288,-9.80665,-0.05448139]|1395667133436
3|Gravity Sensor|[2.9476748,-9.59126,-0.18386543]|1395667133436
3|Linear Acceleration Sensor|[-0.2508459,-0.2153902,0.12938404]|1395667133435
3|K3DH Acceleration Sensor|[2.7649305,-9.697687,-0.24516626]|1395667133445
3|Gravity Sensor|[2.9412315,-9.595107,-0.1850878]|1395667133445
3|Linear Acceleration Sensor|[-0.176301,-0.10258007,-0.060078457]|1395667133446
3|K3DH Acceleration Sensor|[2.8330324,-9.602345,-0.24516626]|1395667133456
3|Gravity Sensor|[2.9344227,-9.598907,-0.18636495]|1395667133456
3|Linear Acceleration Sensor|[-0.10139036,-0.003437996,-0.05880131]|1395667133455
3|K3DH Acceleration Sensor|[2.7785509,-9.670447,-0.19068487]|1395667133466
3|Gravity Sensor|[2.9272702,-9.6026325,-0.18765947]|1395667133465
3|Linear Acceleration Sensor|[-0.14871931,-0.06781483,-0.0030253977]|1395667133466
3|K3DH Acceleration Sensor|[2.8057916,-9.520623,-0.16344418]|1395667133476
3|Gravity Sensor|[2.9198673,-9.606244,-0.18893361]|1395667133476
3|Linear Acceleration Sensor|[-0.11407566,0.08562088,0.025489435]|1395667133476
3|K3DH Acceleration Sensor|[2.901134,-9.438901,-0.20430522]|1395667133486
3|Gravity Sensor|[2.9122431,-9.60972,-0.19016273]|1395667133486
3|Linear Acceleration Sensor|[-0.011109114,0.17081928,-0.0141424835]|1395667133486
3|K3DH Acceleration Sensor|[2.969236,-9.479762,-0.17706452]|1395667133496
3|Gravity Sensor|[2.9044743,-9.61303,-0.19132404]|1395667133496
3|Linear Acceleration Sensor|[0.06476164,0.13326836,0.014259517]|1395667133496
3|K3DH Acceleration Sensor|[3.0100968,-9.575105,-0.19068487]|1395667133506
3|Gravity Sensor|[2.8966312,-9.616142,-0.19240002]|1395667133506
3|Linear Acceleration Sensor|[0.11346555,0.04103756,0.0017151535]|1395667133507
3|K3DH Acceleration Sensor|[3.0237172,-9.615966,-0.24516626]|1395667133517
3|Gravity Sensor|[2.8887765,-9.619022,-0.193377]|1395667133517
3|Linear Acceleration Sensor|[0.13494062,0.0030565262,-0.051789254]|1395667133516
3|K3DH Acceleration Sensor|[3.0237172,-9.561484,-0.095342435]|1395667133527
3|Gravity Sensor|[2.8810027,-9.621642,-0.19424674]|1395667133527
3|Linear Acceleration Sensor|[0.1427145,0.060157776,0.098904304]|1395667133527
3|K3DH Acceleration Sensor|[3.1190596,-9.534244,-0.21792556]|1395667133537
3|Gravity Sensor|[2.8733954,-9.623979,-0.19500358]|1395667133537
3|Linear Acceleration Sensor|[0.24566412,0.08973503,-0.02292198]|1395667133537
3|K3DH Acceleration Sensor|[3.173541,-9.507003,-0.19068487]|1395667133547
3|Gravity Sensor|[2.866044,-9.626012,-0.19564345]|1395667133547
3|Linear Acceleration Sensor|[0.30749702,0.11900902,0.004958585]|1395667133547
3|K3DH Acceleration Sensor|[3.173541,-9.479762,-0.16344418]|1395667133557
3|Gravity Sensor|[2.859043,-9.627728,-0.1961645]|1395667133558
3|Linear Acceleration Sensor|[0.3144982,0.14796638,0.032720327]|1395667133557
3|K3DH Acceleration Sensor|[3.1871614,-9.520623,-0.13620348]|1395667133567
3|Gravity Sensor|[2.8524885,-9.629113,-0.19656701]|1395667133568
3|Linear Acceleration Sensor|[0.33467293,0.10848999,0.06036353]|1395667133567
3|K3DH Acceleration Sensor|[3.1599207,-9.507003,-0.14982383]|1395667133577
3|Gravity Sensor|[2.846479,-9.630153,-0.1968512]|1395667133577
3|Linear Acceleration Sensor|[0.31344175,0.12314987,0.047027364]|1395667133578
3|K3DH Acceleration Sensor|[3.091819,-9.479762,-0.21792556]|1395667133588
3|Gravity Sensor|[2.8411098,-9.630835,-0.19701679]|1395667133587
3|Linear Acceleration Sensor|[0.2507093,0.1510725,-0.020908773]|1395667133587
3|K3DH Acceleration Sensor|[3.0237172,-9.425281,-0.14982383]|1395667133598
3|Gravity Sensor|[2.8364606,-9.631158,-0.197067]|1395667133598
3|Linear Acceleration Sensor|[0.18725657,0.2058773,0.047243178]|1395667133598
3|K3DH Acceleration Sensor|[3.1054392,-9.534244,-0.05448139]|1395667133608
3|Gravity Sensor|[2.8326051,-9.631112,-0.19700341]|1395667133608
3|Linear Acceleration Sensor|[0.27283406,0.096868515,0.14252202]|1395667133608
3|K3DH Acceleration Sensor|[3.0237172,-9.547864,-0.13620348]|1395667133618
3|Gravity Sensor|[2.829602,-9.630691,-0.19682689]|1395667133618
3|Linear Acceleration Sensor|[0.19411516,0.082826614,0.060623407]|1395667133618
3|K3DH Acceleration Sensor|[2.982856,-9.466142,-0.19068487]|1395667133628
3|Gravity Sensor|[2.827494,-9.629889,-0.19653577]|1395667133628
3|Linear Acceleration Sensor|[0.15536213,0.16374683,0.0058508962]|1395667133629
3|K3DH Acceleration Sensor|[2.9283748,-9.479762,-0.17706452]|1395667133638
3|Gravity Sensor|[2.8262808,-9.628724,-0.19613265]|1395667133638
3|Linear Acceleration Sensor|[0.102093935,0.14896202,0.019068122]|1395667133638
3|K3DH Acceleration Sensor|[2.8330324,-9.41166,-0.21792556]|1395667133649
3|Gravity Sensor|[2.8260176,-9.627174,-0.19560966]|1395667133649
3|Linear Acceleration Sensor|[0.0070147514,0.21551418,-0.022315904]|1395667133649
3|K3DH Acceleration Sensor|[2.7921712,-9.507003,-0.21792556]|1395667133658
3|Gravity Sensor|[2.8266,-9.625292,-0.19498597]|1395667133658
3|Linear Acceleration Sensor|[-0.034428835,0.118288994,-0.022939593]|1395667133658
3|K3DH Acceleration Sensor|[2.8057916,-9.547864,-0.24516626]|1395667133669
3|Gravity Sensor|[2.828038,-9.62306,-0.19426286]|1395667133669
3|Linear Acceleration Sensor|[-0.02224636,0.075196266,-0.050903395]|1395667133669
3|K3DH Acceleration Sensor|[2.8875136,-9.670447,-0.23154591]|1395667133679
3|Gravity Sensor|[2.8302639,-9.620496,-0.19345517]|1395667133679
3|Linear Acceleration Sensor|[0.057249784,-0.049951553,-0.038090736]|1395667133679
3|K3DH Acceleration Sensor|[2.9283748,-9.656827,-0.14982383]|1395667133689
3|Gravity Sensor|[2.8332052,-9.61762,-0.19257987]|1395667133689
3|Linear Acceleration Sensor|[0.095169544,-0.039206505,0.042756036]|1395667133689
3|K3DH Acceleration Sensor|[2.9283748,-9.575105,-0.21792556]|1395667133699
3|Gravity Sensor|[2.836764,-9.614475,-0.19165741]|1395667133699
3|Linear Acceleration Sensor|[0.09161067,0.039370537,-0.026268154]|1395667133699
3|K3DH Acceleration Sensor|[2.8875136,-9.602345,-0.14982383]|1395667133710
3|Gravity Sensor|[2.8408842,-9.611082,-0.19070207]|1395667133709
3|Linear Acceleration Sensor|[0.04662943,0.00873661,0.040878236]|1395667133709
3|K3DH Acceleration Sensor|[2.8738933,-9.547864,-0.06810174]|1395667133719
3|Gravity Sensor|[2.8454401,-9.607511,-0.1897337]|1395667133719
3|Linear Acceleration Sensor|[0.028453112,0.059646606,0.12163196]|1395667133720
3|K3DH Acceleration Sensor|[2.8875136,-9.520623,-0.095342435]|1395667133730
3|Gravity Sensor|[2.8503962,-9.603781,-0.18875806]|1395667133730
3|Linear Acceleration Sensor|[0.03711748,0.08315754,0.093415625]|1395667133729
3|K3DH Acceleration Sensor|[2.8466527,-9.643207,-0.13620348]|1395667133739
3|Gravity Sensor|[2.85564,-9.599951,-0.18778253]|1395667133740
3|Linear Acceleration Sensor|[-0.008987188,-0.043255806,0.051579043]|1395667133740
3|K3DH Acceleration Sensor|[2.8057916,-9.752169,-0.12258313]|1395667133751
3|Gravity Sensor|[2.8612466,-9.595975,-0.18678707]|1395667133751
3|Linear Acceleration Sensor|[-0.05545497,-0.15619373,0.06420394]|1395667133752
3|K3DH Acceleration Sensor|[2.7649305,-9.861132,-0.095342435]|1395667133762
3|Gravity Sensor|[2.8670156,-9.591969,-0.18577974]|1395667133762
3|Linear Acceleration Sensor|[-0.10208511,-0.26916313,0.0904373]|1395667133762
3|K3DH Acceleration Sensor|[2.8057916,-9.833891,-0.12258313]|1395667133772
3|Gravity Sensor|[2.8727775,-9.588036,-0.184767]|1395667133772
3|Linear Acceleration Sensor|[-0.066985846,-0.24585533,0.062183864]|1395667133772
3|K3DH Acceleration Sensor|[2.9147544,-9.861132,-0.17706452]|1395667133782
3|Gravity Sensor|[2.8784673,-9.584233,-0.18373798]|1395667133782
3|Linear Acceleration Sensor|[0.03628707,-0.27689838,0.0066734552]|1395667133782
3|K3DH Acceleration Sensor|[2.9556155,-9.765789,-0.21792556]|1395667133793
3|Gravity Sensor|[2.8840106,-9.580634,-0.18268599]|1395667133792
3|Linear Acceleration Sensor|[0.07160497,-0.18515491,-0.035239577]|1395667133792
3|K3DH Acceleration Sensor|[2.9556155,-9.833891,-0.16344418]|1395667133805
3|Gravity Sensor|[2.8894353,-9.577325,-0.18155837]|1395667133804
3|Linear Acceleration Sensor|[0.06618023,-0.25656605,0.018114194]|1395667133804
3|K3DH Acceleration Sensor|[2.901134,-9.80665,-0.13620348]|1395667133815
3|Gravity Sensor|[2.8945868,-9.574369,-0.18041466]|1395667133815
3|Linear Acceleration Sensor|[0.0065472126,-0.23228073,0.04421118]|1395667133815
3|K3DH Acceleration Sensor|[3.0100968,-9.738548,-0.027240695]|1395667133825
3|Gravity Sensor|[2.8994308,-9.571842,-0.17925645]|1395667133825
3|Linear Acceleration Sensor|[0.11066604,-0.16670609,0.15201576]|1395667133825
3|K3DH Acceleration Sensor|[2.9283748,-9.479762,-0.17706452]|1395667133835
3|Gravity Sensor|[2.9039426,-9.569814,-0.1780821]|1395667133835
3|Linear Acceleration Sensor|[0.024432182,0.09005165,0.0010175705]|1395667133835
3|K3DH Acceleration Sensor|[2.819412,-9.220976,-0.313268]|1395667133845
3|Gravity Sensor|[2.9081094,-9.568314,-0.17689446]|1395667133846
3|Linear Acceleration Sensor|[-0.08869743,0.34733772,-0.13637355]|1395667133845
3|K3DH Acceleration Sensor|[2.73769,-9.125633,-0.23154591]|1395667133856
3|Gravity Sensor|[2.9119172,-9.567384,-0.17568971]|1395667133855
3|Linear Acceleration Sensor|[-0.17422724,0.44175053,-0.055856198]|1395667133855
3|K3DH Acceleration Sensor|[2.7104492,-9.084772,-0.19068487]|1395667133865
3|Gravity Sensor|[2.915358,-9.566982,-0.17448021]|1395667133866
3|Linear Acceleration Sensor|[-0.20490885,0.48221016,-0.016204655]|1395667133866
3|K3DH Acceleration Sensor|[2.7649305,-9.193735,-0.14982383]|1395667133876
3|Gravity Sensor|[2.91842,-9.567034,-0.17328173]|1395667133876
3|Linear Acceleration Sensor|[-0.15348959,0.37329865,0.0234579]|1395667133876
3|K3DH Acceleration Sensor|[2.7785509,-9.452521,-0.10896278]|1395667133886
3|Gravity Sensor|[2.9210837,-9.567444,-0.17210855]|1395667133886
3|Linear Acceleration Sensor|[-0.14253283,0.11492252,0.063145764]|1395667133886
3|K3DH Acceleration Sensor|[2.982856,-9.643207,0.05448139]|1395667133896
3|Gravity Sensor|[2.923329,-9.568105,-0.17097096]|1395667133896
3|Linear Acceleration Sensor|[0.05952692,-0.07510185,0.22545235]|1395667133896
3|K3DH Acceleration Sensor|[3.0237172,-9.507003,0.027240695]|1395667133907
3|Gravity Sensor|[2.925139,-9.568918,-0.16987044]|1395667133907
3|Linear Acceleration Sensor|[0.098578215,0.061915398,0.19711113]|1395667133906
3|K3DH Acceleration Sensor|[2.9964764,-9.493382,-0.05448139]|1395667133916
3|Gravity Sensor|[2.926536,-9.569789,-0.16880122]|1395667133916
3|Linear Acceleration Sensor|[0.06994033,0.07640648,0.11431983]|1395667133917
3|K3DH Acceleration Sensor|[2.9964764,-9.438901,-0.13620348]|1395667133927
3|Gravity Sensor|[2.9275253,-9.570647,-0.1677454]|1395667133926
3|Linear Acceleration Sensor|[0.06895113,0.13174629,0.031541914]|1395667133926
3|K3DH Acceleration Sensor|[2.9283748,-9.343558,-0.16344418]|1395667133937
3|Gravity Sensor|[2.9281151,-9.571432,-0.16667978]|1395667133937
3|Linear Acceleration Sensor|[2.5963783E-4,0.2278738,0.0032356083]|1395667133937
3|K3DH Acceleration Sensor|[2.73769,-9.139254,-0.2860273]|1395667133947
3|Gravity Sensor|[2.928351,-9.572083,-0.16559164]|1395667133946
3|Linear Acceleration Sensor|[-0.19066095,0.43282986,-0.12043567]|1395667133947
3|K3DH Acceleration Sensor|[2.669588,-9.343558,-0.17706452]|1395667133957
3|Gravity Sensor|[2.928266,-9.572541,-0.16447313]|1395667133957
3|Linear Acceleration Sensor|[-0.25867796,0.22898293,-0.012591392]|1395667133957
3|K3DH Acceleration Sensor|[2.5742457,-9.575105,-0.23154591]|1395667133967
3|Gravity Sensor|[2.9278848,-9.572741,-0.16332556]|1395667133967
3|Linear Acceleration Sensor|[-0.35363913,-0.0023641586,-0.06822035]|1395667133967
3|K3DH Acceleration Sensor|[2.2609777,-9.561484,-0.3949901]|1395667133977
3|Gravity Sensor|[2.927213,-9.572625,-0.16215707]|1395667133977
3|Linear Acceleration Sensor|[-0.6662352,0.011140823,-0.23283301]|1395667133977
3|K3DH Acceleration Sensor|[2.2882185,-9.738548,-0.23154591]|1395667133987
3|Gravity Sensor|[2.9262388,-9.57216,-0.1609858]|1395667133988
3|Linear Acceleration Sensor|[-0.6380203,-0.16638851,-0.07056011]|1395667133988
3|K3DH Acceleration Sensor|[2.5742457,-9.956474,-0.14982383]|1395667133998
3|Gravity Sensor|[2.9249246,-9.571332,-0.15983662]|1395667133997
3|Linear Acceleration Sensor|[-0.35067892,-0.38514233,0.010012791]|1395667133997
3|K3DH Acceleration Sensor|[2.8330324,-9.929234,-0.095342435]|1395667134008
